attempt_id,quiz_id,student_id,attempt_date,score,time_spent_seconds,passed
AT53025,QZ2579,QF1068,2024-08-30,83.5,365,True
AT53026,QZ2579,QF1269,2024-08-30,77.95,325,True
AT53027,QZ2579,QF1137,2024-08-30,66.05,396,True
AT53028,QZ2579,QF1095,2024-08-31,62.43,340,True
AT53029,QZ2579,QF1237,2024-08-31,81.83,239,True
AT53030,QZ2579,QF1826,2024-08-30,85.37,270,True
AT53031,QZ2579,QF1249,2024-08-30,74.32,377,True
AT53032,QZ2579,QF1164,2024-08-30,93.74,272,True
AT53033,QZ2580,QF1987,2024-08-30,57.21,231,True
AT53034,QZ2580,QF1349,2024-08-30,63.11,247,True
AT53035,QZ2580,QF1229,2024-08-29,73.76,249,True
AT53036,QZ2580,QF1678,2024-08-30,80.15,300,True
AT53037,QZ2580,QF1815,2024-08-29,65.97,195,True
AT53038,QZ2582,QF1445,2024-08-27,78.77,549,True
AT53039,QZ2584,QF1271,2024-08-06,80.15,397,True
AT53040,QZ2584,QF1940,2024-08-30,58.64,391,True
AT53041,QZ2584,QF1020,2024-08-07,64.92,295,True
AT53042,QZ2584,QF1590,2024-08-04,80.47,382,True
AT53043,QZ2584,QF1148,2024-08-04,70.76,327,True
AT53044,QZ2585,QF1304,2024-07-28,78.71,225,True
AT53045,QZ2585,QF1165,2024-08-01,91.54,244,True
AT53046,QZ2585,QF1683,2024-08-20,75.85,176,True
AT53047,QZ2585,QF1123,2024-07-27,75.03,252,True
AT53048,QZ2585,QF1871,2024-08-17,64.38,386,True
AT53049,QZ2586,QF1484,2024-08-31,81.05,273,True
AT53050,QZ2587,QF1245,2024-08-22,74.91,244,True
AT53051,QZ2587,QF1995,2024-08-30,86.51,256,True
AT53052,QZ2587,QF1070,2024-08-24,100.0,472,True
AT53053,QZ2587,QF1551,2024-08-24,75.8,225,True
AT53054,QZ2587,QF1222,2024-08-26,66.41,321,True
AT53055,QZ2587,QF1970,2024-08-22,80.87,339,True
AT53056,QZ2587,QF1974,2024-08-28,86.8,362,True
AT53057,QZ2587,QF1142,2024-08-21,79.16,238,True
AT53058,QZ2587,QF1953,2024-08-22,56.45,370,True
AT53059,QZ2588,QF1698,2024-08-11,69.75,259,True
AT53060,QZ2590,QF1452,2024-08-13,65.51,367,True
AT53061,QZ2590,QF1010,2024-08-22,56.88,262,True
AT53062,QZ2591,QF1708,2024-08-10,60.22,348,True
AT53063,QZ2592,QF1126,2024-08-11,76.38,316,True
AT53064,QZ2592,QF1876,2024-08-29,69.95,468,True
AT53065,QZ2592,QF1654,2024-08-22,71.99,257,True
AT53066,QZ2592,QF1879,2024-08-13,96.27,230,True
AT53067,QZ2592,QF1327,2024-08-13,53.38,259,True
AT53068,QZ2592,QF1939,2024-08-19,88.86,459,True
AT53069,QZ2592,QF1406,2024-08-17,48.07,412,False
AT53070,QZ2593,QF1618,2024-08-04,89.77,318,True
AT53071,QZ2593,QF1644,2024-08-01,84.75,172,True
AT53072,QZ2593,QF1497,2024-07-29,59.01,248,True
AT53073,QZ2593,QF1899,2024-08-29,55.7,339,True
AT53074,QZ2593,QF1860,2024-07-29,70.21,273,True
AT53075,QZ2594,QF1886,2024-08-31,57.65,187,True
AT53076,QZ2594,QF1395,2024-08-31,46.51,307,False
AT53077,QZ2594,QF1056,2024-08-31,62.3,268,True
AT53078,QZ2594,QF1792,2024-08-31,74.17,327,True
AT53079,QZ2594,QF1680,2024-08-31,69.06,352,True
AT53080,QZ2594,QF1484,2024-08-31,69.81,322,True
AT53081,QZ2595,QF1035,2024-08-30,74.6,144,True
AT53082,QZ2598,QF1142,2024-08-30,82.09,295,True
AT53083,QZ2598,QF1515,2024-08-30,61.13,302,True
AT53084,QZ2600,QF1892,2024-08-15,51.79,147,True
AT53085,QZ2604,QF1812,2024-08-31,65.27,229,True
AT53086,QZ2604,QF1567,2024-08-31,77.0,387,True
AT53087,QZ2605,QF1796,2024-08-28,75.42,202,True
AT53088,QZ2606,QF1291,2024-08-17,66.66,288,True
AT53089,QZ2606,QF1447,2024-08-15,71.7,182,True
AT53090,QZ2606,QF1738,2024-08-12,70.9,232,True
AT53091,QZ2606,QF1574,2024-08-15,80.47,304,True
AT53092,QZ2606,QF1611,2024-08-28,73.8,192,True
AT53093,QZ2606,QF1257,2024-08-15,67.61,383,True
AT53094,QZ2606,QF1600,2024-08-15,72.94,352,True
AT53095,QZ2606,QF1869,2024-08-18,86.89,252,True
AT53096,QZ2612,QF1461,2024-08-29,65.14,204,True
AT53097,QZ2612,QF1877,2024-08-30,76.47,203,True
AT53098,QZ2612,QF1846,2024-08-31,62.03,263,True
AT53099,QZ2619,QF1401,2024-08-27,49.77,303,False
AT53100,QZ2621,QF1590,2024-08-27,59.74,147,True
AT53101,QZ2621,QF1379,2024-08-20,80.71,152,True
AT53102,QZ2622,QF1588,2024-08-26,76.28,242,True
AT53103,QZ2623,QF1716,2024-08-31,79.54,155,True
AT53104,QZ2623,QF1865,2024-08-31,55.34,212,True
AT53105,QZ2623,QF1662,2024-08-31,61.45,227,True
AT53106,QZ2623,QF1810,2024-08-31,60.89,257,True
AT53107,QZ2627,QF1317,2024-08-28,82.58,214,True
AT53108,QZ2627,QF1294,2024-08-30,85.33,264,True
AT53109,QZ2627,QF1716,2024-08-28,81.52,159,True
AT53110,QZ2627,QF1826,2024-08-30,72.35,242,True
AT53111,QZ2627,QF1169,2024-08-30,79.19,136,True
AT53112,QZ2629,QF1021,2024-08-29,62.11,381,True
AT53113,QZ2629,QF1780,2024-08-28,84.08,340,True
AT53114,QZ2629,QF1171,2024-08-21,54.57,246,True
AT53115,QZ2631,QF1683,2024-08-25,80.82,100,True
AT53116,QZ2632,QF1410,2024-08-15,66.69,285,True
AT53117,QZ2632,QF1564,2024-08-22,70.48,284,True
AT53118,QZ2633,QF1885,2024-08-26,84.83,166,True
AT53119,QZ2634,QF1878,2024-08-01,53.1,243,True
AT53120,QZ2634,QF1754,2024-08-05,72.5,227,True
AT53121,QZ2636,QF1542,2024-08-29,60.34,396,True
AT53122,QZ2636,QF1496,2024-08-30,74.64,526,True
AT53123,QZ2636,QF1789,2024-08-29,79.9,346,True
AT53124,QZ2636,QF1005,2024-08-30,80.72,665,True
AT53125,QZ2639,QF1705,2024-08-18,98.72,340,True
AT53126,QZ2640,QF1602,2024-08-26,69.58,334,True
AT53127,QZ2640,QF1814,2024-08-29,41.05,257,False
AT53128,QZ2643,QF1087,2024-08-23,70.84,320,True
AT53129,QZ2643,QF1591,2024-08-24,63.29,294,True
AT53130,QZ2643,QF1741,2024-08-16,75.91,387,True
AT53131,QZ2645,QF1529,2024-08-29,100.0,292,True
AT53132,QZ2646,QF1219,2024-08-29,46.5,334,False
AT53133,QZ2646,QF1746,2024-08-29,65.97,158,True
AT53134,QZ2648,QF1288,2024-08-16,68.56,289,True
AT53135,QZ2648,QF1208,2024-08-26,75.45,172,True
AT53136,QZ2649,QF1015,2024-08-23,79.8,384,True
AT53137,QZ2649,QF1271,2024-08-14,91.33,348,True
AT53138,QZ2651,QF1080,2024-08-31,67.91,404,True
AT53139,QZ2651,QF1040,2024-08-31,46.76,783,False
AT53140,QZ2651,QF1133,2024-08-31,73.47,451,True
AT53141,QZ2651,QF1649,2024-08-31,73.24,507,True
AT53142,QZ2651,QF1675,2024-08-31,67.28,615,True
AT53143,QZ2651,QF1408,2024-08-31,83.29,603,True
AT53144,QZ2651,QF1457,2024-08-31,56.57,780,True
AT53145,QZ2652,QF1387,2024-08-29,99.1,288,True
AT53146,QZ2652,QF1675,2024-08-26,94.85,180,True
AT53147,QZ2657,QF1113,2024-08-19,86.76,155,True
AT53148,QZ2658,QF1181,2024-08-29,59.78,298,True
AT53149,QZ2659,QF1327,2024-08-29,84.74,154,True
AT53150,QZ2659,QF1934,2024-08-22,82.88,185,True
AT53151,QZ2661,QF1173,2024-08-15,94.1,328,True
AT53152,QZ2661,QF1034,2024-08-31,78.79,389,True
AT53153,QZ2661,QF1917,2024-08-24,100.0,349,True
AT53154,QZ2662,QF1796,2024-08-27,72.81,289,True
AT53155,QZ2662,QF1597,2024-08-29,67.92,367,True
AT53156,QZ2662,QF1849,2024-08-19,88.35,420,True
AT53157,QZ2662,QF1184,2024-08-23,89.31,320,True
AT53158,QZ2662,QF1318,2024-08-18,88.37,301,True
AT53159,QZ2662,QF1056,2024-08-14,92.21,292,True
AT53160,QZ2662,QF1645,2024-08-15,60.88,460,True
AT53161,QZ2665,QF1288,2024-08-29,68.32,375,True
AT53162,QZ2665,QF1478,2024-08-27,66.96,380,True
AT53163,QZ2665,QF1197,2024-08-28,55.86,423,True
AT53164,QZ2665,QF1035,2024-08-28,61.12,363,True
AT53165,QZ2665,QF1271,2024-08-27,62.31,245,True
AT53166,QZ2665,QF1684,2024-08-30,69.9,205,True
AT53167,QZ2667,QF1406,2024-08-24,86.81,374,True
AT53168,QZ2667,QF1219,2024-08-12,62.37,240,True
AT53169,QZ2667,QF1911,2024-08-22,62.14,324,True
AT53170,QZ2667,QF1155,2024-08-19,50.69,427,True
AT53171,QZ2667,QF1562,2024-08-23,77.38,293,True
AT53172,QZ2667,QF1936,2024-08-13,77.08,499,True
AT53173,QZ2668,QF1944,2024-08-26,89.57,458,True
AT53174,QZ2671,QF1287,2024-08-20,44.32,329,False
AT53175,QZ2671,QF1105,2024-08-08,81.25,376,True
AT53176,QZ2671,QF1595,2024-08-13,67.35,273,True
AT53177,QZ2671,QF1380,2024-08-21,84.48,505,True
AT53178,QZ2671,QF1499,2024-08-04,60.49,474,True
AT53179,QZ2672,QF1512,2024-08-19,85.27,377,True
AT53180,QZ2672,QF1637,2024-08-21,60.12,243,True
AT53181,QZ2672,QF1720,2024-08-24,62.72,319,True
AT53182,QZ2674,QF1111,2024-08-31,47.99,352,False
AT53183,QZ2674,QF1060,2024-08-28,46.1,276,False
AT53184,QZ2675,QF1778,2024-08-23,81.61,131,True
AT53185,QZ2675,QF1662,2024-08-23,96.73,228,True
AT53186,QZ2676,QF1610,2024-08-29,51.98,211,True
AT53187,QZ2676,QF1342,2024-08-29,57.12,191,True
AT53188,QZ2679,QF1597,2024-08-08,58.96,204,True
AT53189,QZ2679,QF1605,2024-08-08,81.88,433,True
AT53190,QZ2680,QF1218,2024-08-22,81.05,333,True
AT53191,QZ2681,QF1920,2024-08-31,79.86,415,True
AT53192,QZ2681,QF1114,2024-08-31,86.24,543,True
AT53193,QZ2681,QF1394,2024-08-31,75.04,388,True
AT53194,QZ2681,QF1175,2024-08-31,64.45,670,True
AT53195,QZ2681,QF1130,2024-08-31,68.94,316,True
AT53196,QZ2682,QF1822,2024-08-28,72.21,211,True
AT53197,QZ2683,QF1366,2024-08-22,83.5,478,True
AT53198,QZ2683,QF1933,2024-08-26,66.53,367,True
AT53199,QZ2683,QF1521,2024-08-26,72.45,431,True
AT53200,QZ2685,QF1615,2024-08-30,43.61,197,False
AT53201,QZ2686,QF1032,2024-08-15,56.24,363,True
AT53202,QZ2686,QF1005,2024-08-24,80.84,380,True
AT53203,QZ2686,QF1291,2024-08-09,54.43,229,True
AT53204,QZ2687,QF1037,2024-08-30,58.02,347,True
AT53205,QZ2688,QF1040,2024-08-26,76.64,269,True
AT53206,QZ2689,QF1886,2024-08-31,62.95,179,True
AT53207,QZ2693,QF1409,2024-08-31,52.14,451,True
AT53208,QZ2696,QF1570,2024-08-18,81.43,141,True
AT53209,QZ2697,QF1211,2024-08-31,92.45,231,True
AT53210,QZ2698,QF1105,2024-08-31,59.27,291,True
AT53211,QZ2698,QF1083,2024-08-31,88.72,273,True
AT53212,QZ2701,QF1741,2024-08-26,73.15,79,True
AT53213,QZ2701,QF1305,2024-08-25,83.4,111,True
AT53214,QZ2702,QF1831,2024-08-31,69.34,254,True
AT53215,QZ2703,QF1005,2024-08-31,67.17,250,True
AT53216,QZ2703,QF1888,2024-08-31,51.82,264,True
AT53217,QZ2705,QF1084,2024-08-27,86.27,127,True
AT53218,QZ2706,QF1619,2024-08-20,51.16,297,True
AT53219,QZ2706,QF1713,2024-08-28,94.26,434,True
AT53220,QZ2706,QF1305,2024-08-25,87.6,304,True
AT53221,QZ2706,QF1597,2024-08-28,71.7,280,True
AT53222,QZ2707,QF1260,2024-08-30,71.11,284,True
AT53223,QZ2707,QF1909,2024-08-29,81.92,331,True
AT53224,QZ2707,QF1916,2024-08-25,58.46,280,True
AT53225,QZ2707,QF1842,2024-08-27,48.14,386,False
AT53226,QZ2708,QF1447,2024-08-06,56.68,189,True
AT53227,QZ2708,QF1927,2024-08-07,83.16,147,True
AT53228,QZ2710,QF1231,2024-08-29,53.81,318,True
AT53229,QZ2711,QF1728,2024-08-31,51.19,261,True
AT53230,QZ2714,QF1380,2024-08-09,74.51,157,True
AT53231,QZ2714,QF1130,2024-08-11,57.65,316,True
AT53232,QZ2714,QF1061,2024-08-28,64.66,191,True
AT53233,QZ2714,QF1401,2024-08-09,72.77,303,True
AT53234,QZ2715,QF1919,2024-08-28,98.46,256,True
AT53235,QZ2715,QF1384,2024-08-11,70.26,325,True
AT53236,QZ2715,QF1779,2024-08-28,65.26,220,True
AT53237,QZ2715,QF1596,2024-08-29,61.46,477,True
AT53238,QZ2716,QF1855,2024-08-30,56.79,146,True
AT53239,QZ2716,QF1950,2024-08-29,59.27,183,True
AT53240,QZ2717,QF1683,2024-08-29,60.75,147,True
AT53241,QZ2718,QF1971,2024-08-22,89.64,229,True
AT53242,QZ2718,QF1758,2024-08-31,69.5,151,True
AT53243,QZ2723,QF1259,2024-08-31,67.87,250,True
AT53244,QZ2723,QF1181,2024-08-28,53.91,392,True
AT53245,QZ2723,QF1246,2024-08-29,64.21,192,True
AT53246,QZ2724,QF1499,2024-08-12,75.76,139,True
AT53247,QZ2725,QF1853,2024-08-29,61.37,199,True
AT53248,QZ2725,QF1201,2024-08-30,49.32,309,False
AT53249,QZ2725,QF1086,2024-08-26,42.83,182,False
AT53250,QZ2726,QF1755,2024-08-27,82.44,232,True
AT53251,QZ2726,QF1958,2024-08-25,79.17,136,True
AT53252,QZ2726,QF1832,2024-08-26,94.19,251,True
AT53253,QZ2726,QF1168,2024-08-24,79.77,190,True
AT53254,QZ2729,QF1349,2024-08-23,95.45,328,True
AT53255,QZ2729,QF1522,2024-08-14,80.88,286,True
AT53256,QZ2729,QF1933,2024-08-26,76.62,371,True
AT53257,QZ2729,QF1183,2024-08-02,92.82,260,True
AT53258,QZ2730,QF1185,2024-08-28,68.65,374,True
AT53259,QZ2730,QF1090,2024-08-31,70.3,441,True
AT53260,QZ2731,QF1445,2024-08-30,78.31,294,True
AT53261,QZ2731,QF1173,2024-08-29,75.65,396,True
AT53262,QZ2731,QF1770,2024-08-27,68.21,308,True
AT53263,QZ2731,QF1173,2024-08-30,79.79,233,True
AT53264,QZ2731,QF1504,2024-08-28,73.09,350,True
AT53265,QZ2731,QF1306,2024-08-28,93.36,412,True
AT53266,QZ2731,QF1355,2024-08-29,60.19,347,True
AT53267,QZ2731,QF1552,2024-08-30,70.93,424,True
AT53268,QZ2731,QF1096,2024-08-27,77.31,383,True
AT53269,QZ2731,QF1900,2024-08-29,83.01,315,True
AT53270,QZ2733,QF1305,2024-08-21,84.19,287,True
AT53271,QZ2733,QF1121,2024-08-06,86.2,440,True
AT53272,QZ2733,QF1625,2024-08-20,61.95,355,True
AT53273,QZ2733,QF1145,2024-08-12,82.69,330,True
AT53274,QZ2733,QF1682,2024-08-20,57.61,344,True
AT53275,QZ2733,QF1628,2024-08-13,80.13,414,True
AT53276,QZ2735,QF1174,2024-08-31,84.66,497,True
AT53277,QZ2735,QF1012,2024-08-11,87.04,350,True
AT53278,QZ2735,QF1894,2024-08-12,82.83,289,True
AT53279,QZ2735,QF1920,2024-08-14,87.22,317,True
AT53280,QZ2735,QF1483,2024-08-27,68.15,481,True
AT53281,QZ2738,QF1855,2024-08-31,49.73,248,False
AT53282,QZ2739,QF1259,2024-08-30,82.21,541,True
AT53283,QZ2739,QF1102,2024-08-28,60.71,496,True
AT53284,QZ2739,QF1629,2024-08-29,66.28,407,True
AT53285,QZ2739,QF1659,2024-08-29,60.98,511,True
AT53286,QZ2739,QF1263,2024-08-29,64.63,485,True
AT53287,QZ2739,QF1477,2024-08-28,66.99,540,True
AT53288,QZ2739,QF1018,2024-08-28,64.19,275,True
AT53289,QZ2739,QF1308,2024-08-29,72.53,475,True
AT53290,QZ2740,QF1793,2024-08-01,41.5,331,False
AT53291,QZ2740,QF1914,2024-08-19,55.49,410,True
AT53292,QZ2740,QF1980,2024-08-03,57.51,315,True
AT53293,QZ2740,QF1021,2024-08-15,74.49,449,True
AT53294,QZ2740,QF1779,2024-08-29,68.87,466,True
AT53295,QZ2740,QF1675,2024-08-30,75.64,414,True
AT53296,QZ2740,QF1365,2024-08-18,42.49,278,False
AT53297,QZ2740,QF1452,2024-08-07,50.45,412,True
AT53298,QZ2740,QF1815,2024-07-31,71.08,420,True
AT53299,QZ2741,QF1198,2024-08-24,81.48,515,True
AT53300,QZ2741,QF1386,2024-08-07,90.38,406,True
AT53301,QZ2741,QF1515,2024-08-06,85.01,273,True
AT53302,QZ2744,QF1995,2024-08-08,67.3,152,True
AT53303,QZ2745,QF1357,2024-08-22,71.31,192,True
AT53304,QZ2746,QF1793,2024-08-20,70.94,243,True
AT53305,QZ2746,QF1282,2024-08-22,85.77,359,True
AT53306,QZ2746,QF1073,2024-08-15,62.66,382,True
AT53307,QZ2746,QF1645,2024-08-15,67.58,256,True
AT53308,QZ2746,QF1125,2024-08-15,70.39,223,True
AT53309,QZ2746,QF1860,2024-08-24,56.85,251,True
AT53310,QZ2746,QF1652,2024-08-09,67.01,309,True
AT53311,QZ2747,QF1510,2024-08-26,76.57,281,True
AT53312,QZ2747,QF1150,2024-08-27,55.11,289,True
AT53313,QZ2747,QF1263,2024-08-26,91.87,291,True
AT53314,QZ2747,QF1554,2024-08-26,56.75,247,True
AT53315,QZ2747,QF1294,2024-08-29,63.63,259,True
AT53316,QZ2747,QF1553,2024-08-28,46.44,381,False
AT53317,QZ2747,QF1562,2024-08-30,52.24,329,True
AT53318,QZ2747,QF1071,2024-08-26,60.3,285,True
AT53319,QZ2747,QF1215,2024-08-27,74.28,233,True
AT53320,QZ2747,QF1587,2024-08-28,71.75,234,True
AT53321,QZ2747,QF1662,2024-08-28,44.99,228,False
AT53322,QZ2748,QF1473,2024-08-27,91.07,505,True
AT53323,QZ2748,QF1542,2024-08-28,73.51,246,True
AT53324,QZ2748,QF1514,2024-08-27,75.7,400,True
AT53325,QZ2750,QF1147,2024-08-27,40.56,304,False
AT53326,QZ2750,QF1146,2024-08-25,70.25,541,True
AT53327,QZ2750,QF1201,2024-08-21,44.01,478,False
AT53328,QZ2750,QF1139,2024-08-20,84.33,480,True
AT53329,QZ2750,QF1056,2024-08-30,63.67,304,True
AT53330,QZ2750,QF1667,2024-08-24,84.25,361,True
AT53331,QZ2750,QF1733,2024-08-20,83.91,526,True
AT53332,QZ2750,QF1168,2024-08-31,39.78,556,False
AT53333,QZ2751,QF1611,2024-08-11,79.58,257,True
AT53334,QZ2751,QF1825,2024-08-09,68.85,305,True
AT53335,QZ2751,QF1610,2024-08-18,64.04,254,True
AT53336,QZ2751,QF1142,2024-08-21,83.4,282,True
AT53337,QZ2753,QF1371,2024-08-17,87.65,89,True
AT53338,QZ2753,QF1145,2024-08-18,73.98,129,True
AT53339,QZ2754,QF1472,2024-08-31,85.83,196,True
AT53340,QZ2754,QF1708,2024-08-26,71.37,162,True
AT53341,QZ2754,QF1853,2024-08-30,64.74,214,True
AT53342,QZ2754,QF1242,2024-08-25,64.74,161,True
AT53343,QZ2754,QF1596,2024-08-23,91.42,170,True
AT53344,QZ2756,QF1664,2024-08-31,58.29,181,True
AT53345,QZ2756,QF1798,2024-08-24,68.69,298,True
AT53346,QZ2756,QF1472,2024-08-30,70.94,234,True
AT53347,QZ2756,QF1043,2024-08-25,44.66,345,False
AT53348,QZ2756,QF1431,2024-08-24,68.67,193,True
AT53349,QZ2756,QF1245,2024-08-22,73.57,361,True
AT53350,QZ2756,QF1576,2024-08-22,63.61,174,True
AT53351,QZ2756,QF1594,2024-08-21,77.47,236,True
AT53352,QZ2756,QF1220,2024-08-21,77.53,342,True
AT53353,QZ2756,QF1561,2024-08-21,64.18,295,True
AT53354,QZ2756,QF1747,2024-08-23,60.14,173,True
AT53355,QZ2757,QF1876,2024-08-31,77.63,157,True
AT53356,QZ2757,QF1895,2024-08-30,66.87,162,True
AT53357,QZ2757,QF1093,2024-08-24,69.56,127,True
AT53358,QZ2758,QF1181,2024-08-25,68.9,469,True
AT53359,QZ2758,QF1167,2024-08-11,57.54,420,True
AT53360,QZ2758,QF1579,2024-08-27,82.98,343,True
AT53361,QZ2758,QF1624,2024-08-26,74.18,366,True
AT53362,QZ2758,QF1124,2024-08-11,75.87,427,True
AT53363,QZ2758,QF1690,2024-08-24,75.79,256,True
AT53364,QZ2759,QF1718,2024-08-29,84.2,260,True
AT53365,QZ2761,QF1507,2024-08-24,80.95,366,True
AT53366,QZ2762,QF1655,2024-08-20,68.87,451,True
AT53367,QZ2763,QF1593,2024-08-25,53.18,313,True
AT53368,QZ2763,QF1959,2024-08-22,73.76,329,True
AT53369,QZ2763,QF1915,2024-08-24,66.9,356,True
AT53370,QZ2764,QF1116,2024-08-25,91.03,119,True
AT53371,QZ2764,QF1206,2024-08-01,70.77,174,True
AT53372,QZ2765,QF1176,2024-08-04,62.72,213,True
AT53373,QZ2765,QF1952,2024-08-21,59.87,414,True
AT53374,QZ2766,QF1211,2024-08-22,79.46,262,True
AT53375,QZ2766,QF1914,2024-08-23,81.19,180,True
AT53376,QZ2766,QF1839,2024-08-13,55.54,158,True
AT53377,QZ2767,QF1266,2024-08-22,60.39,410,True
AT53378,QZ2768,QF1215,2024-08-28,78.75,223,True
AT53379,QZ2769,QF1340,2024-08-23,76.44,224,True
AT53380,QZ2769,QF1447,2024-08-28,55.2,254,True
AT53381,QZ2769,QF1372,2024-08-21,68.14,195,True
AT53382,QZ2769,QF1554,2024-08-11,71.92,174,True
AT53383,QZ2769,QF1171,2024-08-17,72.5,169,True
AT53384,QZ2769,QF1504,2024-08-19,53.51,275,True
AT53385,QZ2769,QF1521,2024-08-12,55.97,183,True
AT53386,QZ2769,QF1181,2024-08-21,86.7,314,True
AT53387,QZ2771,QF1542,2024-08-22,80.0,203,True
AT53388,QZ2771,QF1738,2024-08-09,69.57,289,True
AT53389,QZ2772,QF1839,2024-08-26,67.31,246,True
AT53390,QZ2774,QF1479,2024-08-30,54.33,302,True
AT53391,QZ2774,QF1469,2024-08-29,60.21,516,True
AT53392,QZ2774,QF1288,2024-08-29,72.21,319,True
AT53393,QZ2774,QF1949,2024-08-29,55.46,523,True
AT53394,QZ2774,QF1992,2024-08-29,72.64,405,True
AT53395,QZ2774,QF1110,2024-08-30,70.91,328,True
AT53396,QZ2774,QF1269,2024-08-29,99.5,539,True
AT53397,QZ2775,QF1347,2024-08-30,72.5,265,True
AT53398,QZ2775,QF1245,2024-08-08,82.5,232,True
AT53399,QZ2776,QF1310,2024-08-30,73.3,131,True
AT53400,QZ2777,QF1914,2024-08-16,81.06,452,True
AT53401,QZ2777,QF1889,2024-08-15,56.45,279,True
AT53402,QZ2777,QF1327,2024-08-20,73.52,478,True
AT53403,QZ2778,QF1794,2024-08-30,71.05,361,True
AT53404,QZ2778,QF1488,2024-08-22,48.19,287,False
AT53405,QZ2779,QF1653,2024-08-15,48.48,393,False
AT53406,QZ2782,QF1288,2024-08-24,80.51,222,True
AT53407,QZ2782,QF1178,2024-08-16,68.03,247,True
AT53408,QZ2782,QF1899,2024-08-15,76.07,193,True
AT53409,QZ2782,QF1426,2024-08-17,86.81,236,True
AT53410,QZ2783,QF1750,2024-08-22,93.09,329,True
AT53411,QZ2784,QF1313,2024-08-25,67.23,172,True
AT53412,QZ2785,QF1798,2024-08-28,87.13,290,True
AT53413,QZ2785,QF1063,2024-08-30,75.65,205,True
AT53414,QZ2786,QF1126,2024-08-29,74.67,89,True
AT53415,QZ2786,QF1705,2024-08-29,69.45,91,True
AT53416,QZ2786,QF1052,2024-08-29,76.29,88,True
AT53417,QZ2786,QF1328,2024-08-29,62.82,151,True
AT53418,QZ2787,QF1232,2024-08-30,100.0,429,True
AT53419,QZ2787,QF1587,2024-08-28,72.05,417,True
AT53420,QZ2787,QF1364,2024-08-30,82.68,546,True
AT53421,QZ2788,QF1548,2024-08-31,51.19,490,True
AT53422,QZ2788,QF1293,2024-08-18,74.86,473,True
AT53423,QZ2788,QF1999,2024-08-13,55.1,502,True
AT53424,QZ2788,QF1196,2024-08-17,84.4,421,True
AT53425,QZ2788,QF1036,2024-08-11,65.9,476,True
AT53426,QZ2788,QF1166,2024-08-16,90.19,331,True
AT53427,QZ2790,QF1368,2024-08-25,88.08,284,True
AT53428,QZ2790,QF1581,2024-08-22,88.99,444,True
AT53429,QZ2790,QF1124,2024-08-21,72.58,302,True
AT53430,QZ2793,QF1540,2024-08-24,75.58,421,True
AT53431,QZ2793,QF1382,2024-08-19,81.93,223,True
AT53432,QZ2793,QF1894,2024-08-18,88.55,371,True
AT53433,QZ2793,QF1673,2024-08-15,98.88,396,True
AT53434,QZ2794,QF1242,2024-08-30,95.05,202,True
AT53435,QZ2795,QF1710,2024-08-28,61.51,343,True
AT53436,QZ2795,QF1582,2024-08-12,86.1,333,True
AT53437,QZ2795,QF1978,2024-08-11,57.85,376,True
AT53438,QZ2795,QF1196,2024-08-27,66.82,270,True
AT53439,QZ2795,QF1087,2024-08-11,64.17,361,True
AT53440,QZ2795,QF1620,2024-08-11,60.85,357,True
AT53441,QZ2796,QF1296,2024-08-24,88.16,317,True
AT53442,QZ2797,QF1675,2024-08-12,77.75,195,True
AT53443,QZ2797,QF1285,2024-08-24,76.75,207,True
AT53444,QZ2797,QF1076,2024-08-11,69.62,107,True
AT53445,QZ2798,QF1979,2024-08-24,76.7,135,True
AT53446,QZ2798,QF1512,2024-08-26,75.86,223,True
AT53447,QZ2798,QF1101,2024-08-23,64.0,208,True
AT53448,QZ2798,QF1185,2024-08-23,66.65,173,True
AT53449,QZ2798,QF1494,2024-08-24,62.83,133,True
AT53450,QZ2798,QF1057,2024-08-24,75.85,208,True
AT53451,QZ2799,QF1628,2024-08-13,50.9,237,True
AT53452,QZ2801,QF1619,2024-08-24,60.42,494,True
AT53453,QZ2801,QF1679,2024-08-25,90.11,497,True
AT53454,QZ2803,QF1065,2024-08-27,77.68,311,True
AT53455,QZ2804,QF1792,2024-08-30,83.21,200,True
AT53456,QZ2805,QF1139,2024-08-30,82.14,261,True
AT53457,QZ2805,QF1490,2024-08-30,76.84,294,True
AT53458,QZ2805,QF1277,2024-08-31,100.0,157,True
AT53459,QZ2805,QF1106,2024-08-31,80.49,312,True
AT53460,QZ2805,QF1954,2024-08-30,84.9,318,True
AT53461,QZ2806,QF1906,2024-08-15,66.07,411,True
AT53462,QZ2806,QF1418,2024-08-25,65.34,502,True
AT53463,QZ2806,QF1099,2024-08-19,73.32,571,True
AT53464,QZ2806,QF1364,2024-08-31,60.13,385,True
AT53465,QZ2806,QF1713,2024-08-22,62.56,527,True
AT53466,QZ2806,QF1024,2024-08-30,66.73,326,True
AT53467,QZ2807,QF1711,2024-08-14,83.31,337,True
AT53468,QZ2807,QF1814,2024-08-14,68.5,500,True
AT53469,QZ2807,QF1562,2024-08-16,76.13,392,True
AT53470,QZ2807,QF1828,2024-08-17,62.95,362,True
AT53471,QZ2807,QF1692,2024-08-14,73.11,515,True
AT53472,QZ2807,QF1645,2024-08-31,53.96,257,True
AT53473,QZ2808,QF1426,2024-08-26,75.5,364,True
AT53474,QZ2808,QF1013,2024-08-30,75.42,258,True
