question_id,quiz_id,creator_id,creation_date,topic,question_type,bloom_level,difficulty_score
QS18032,QZ2015,QF1380,2024-06-29,Programming,MCQ,Remember,2.46
QS18033,QZ2015,QF1380,2024-06-29,Programming,MCQ,Remember,2.12
QS18034,QZ2015,QF1380,2024-06-29,Programming,MCQ,Analyze,5.0
QS18035,QZ2015,QF1380,2024-06-29,Programming,MCQ,Create,5.0
QS18036,QZ2015,QF1380,2024-06-29,Programming,MCQ,Apply,3.24
QS18037,QZ2015,QF1380,2024-06-29,Programming,MCQ,Remember,3.03
QS18038,QZ2015,QF1380,2024-06-29,Programming,MCQ,Apply,2.71
QS18039,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,1.77
QS18040,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Create,5.0
QS18041,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Apply,2.99
QS18042,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Apply,2.82
QS18043,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Understand,3.21
QS18044,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Apply,2.96
QS18045,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,1.6
QS18046,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Apply,3.02
QS18047,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,2.19
QS18048,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,2.88
QS18049,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Understand,1.35
QS18050,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Understand,3.48
QS18051,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Evaluate,3.34
QS18052,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Analyze,2.83
QS18053,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Understand,2.83
QS18054,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,1.0
QS18055,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Apply,2.78
QS18056,QZ2016,QF1381,2024-07-10,Business Studies,MCQ,Remember,2.78
QS18057,QZ2017,QF1381,2024-08-27,Physics,MCQ,Understand,3.11
QS18058,QZ2017,QF1381,2024-08-27,Physics,MCQ,Remember,1.0
QS18059,QZ2017,QF1381,2024-08-27,Physics,MCQ,Understand,2.42
QS18060,QZ2018,QF1383,2024-08-04,Business Studies,MCQ,Remember,3.07
QS18061,QZ2018,QF1383,2024-08-04,Business Studies,MCQ,Remember,1.66
QS18062,QZ2018,QF1383,2024-08-04,Business Studies,MCQ,Apply,2.92
QS18063,QZ2018,QF1383,2024-08-04,Business Studies,MCQ,Understand,1.29
QS18064,QZ2019,QF1385,2024-07-28,History,Open,Remember,1.92
QS18065,QZ2019,QF1385,2024-07-28,History,MCQ,Analyze,3.78
QS18066,QZ2019,QF1385,2024-07-28,History,MCQ,Create,5.0
QS18067,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Apply,3.77
QS18068,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Understand,2.77
QS18069,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Remember,3.37
QS18070,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Remember,1.88
QS18071,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Understand,2.66
QS18072,QZ2020,QF1385,2024-08-29,Computer Science,MCQ,Understand,3.83
QS18073,QZ2021,QF1385,2024-08-29,History,MCQ,Remember,3.09
QS18074,QZ2021,QF1385,2024-08-29,History,MCQ,Understand,4.18
QS18075,QZ2021,QF1385,2024-08-29,History,MCQ,Analyze,4.13
QS18076,QZ2021,QF1385,2024-08-29,History,MCQ,Apply,2.85
QS18077,QZ2021,QF1385,2024-08-29,History,MCQ,Apply,3.63
QS18078,QZ2021,QF1385,2024-08-29,History,MCQ,Understand,2.55
QS18079,QZ2021,QF1385,2024-08-29,History,MCQ,Create,5.0
QS18080,QZ2022,QF1385,2024-07-31,History,MCQ,Apply,3.95
QS18081,QZ2022,QF1385,2024-07-31,History,MCQ,Apply,3.65
QS18082,QZ2022,QF1385,2024-07-31,History,MCQ,Remember,4.2
QS18083,QZ2022,QF1385,2024-07-31,History,MCQ,Remember,2.12
QS18084,QZ2022,QF1385,2024-07-31,History,MCQ,Evaluate,5.0
QS18085,QZ2022,QF1385,2024-07-31,History,MCQ,Create,4.25
QS18086,QZ2022,QF1385,2024-07-31,History,MCQ,Understand,4.0
QS18087,QZ2022,QF1385,2024-07-31,History,MCQ,Remember,2.14
QS18088,QZ2022,QF1385,2024-07-31,History,MCQ,Analyze,3.09
QS18089,QZ2022,QF1385,2024-07-31,History,MCQ,Remember,3.15
QS18090,QZ2023,QF1385,2024-06-24,Programming,MCQ,Understand,2.17
QS18091,QZ2023,QF1385,2024-06-24,Programming,Open,Evaluate,3.54
QS18092,QZ2023,QF1385,2024-06-24,Programming,MCQ,Understand,1.0
QS18093,QZ2023,QF1385,2024-06-24,Programming,MCQ,Understand,3.73
QS18094,QZ2023,QF1385,2024-06-24,Programming,MCQ,Remember,2.67
QS18095,QZ2023,QF1385,2024-06-24,Programming,MCQ,Analyze,3.9
QS18096,QZ2023,QF1385,2024-06-24,Programming,MCQ,Remember,1.69
QS18097,QZ2023,QF1385,2024-06-24,Programming,Open,Create,4.35
QS18098,QZ2023,QF1385,2024-06-24,Programming,MCQ,Remember,3.68
QS18099,QZ2023,QF1385,2024-06-24,Programming,MCQ,Understand,3.26
QS18100,QZ2023,QF1385,2024-06-24,Programming,Open,Remember,2.01
QS18101,QZ2024,QF1387,2024-07-31,Physics,MCQ,Remember,1.0
QS18102,QZ2024,QF1387,2024-07-31,Physics,MCQ,Analyze,3.38
QS18103,QZ2024,QF1387,2024-07-31,Physics,MCQ,Analyze,5.0
QS18104,QZ2024,QF1387,2024-07-31,Physics,MCQ,Apply,4.7
QS18105,QZ2024,QF1387,2024-07-31,Physics,MCQ,Remember,2.07
QS18106,QZ2024,QF1387,2024-07-31,Physics,MCQ,Understand,3.68
QS18107,QZ2024,QF1387,2024-07-31,Physics,MCQ,Understand,2.3
QS18108,QZ2024,QF1387,2024-07-31,Physics,MCQ,Understand,1.42
QS18109,QZ2024,QF1387,2024-07-31,Physics,MCQ,Evaluate,4.1
QS18110,QZ2024,QF1387,2024-07-31,Physics,MCQ,Understand,1.69
QS18111,QZ2024,QF1387,2024-07-31,Physics,MCQ,Understand,2.77
QS18112,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Understand,2.28
QS18113,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Apply,3.27
QS18114,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Evaluate,5.0
QS18115,QZ2025,QF1387,2024-07-22,Chemistry,Open,Evaluate,5.0
QS18116,QZ2025,QF1387,2024-07-22,Chemistry,Open,Understand,1.5
QS18117,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Remember,3.35
QS18118,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Apply,4.33
QS18119,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Apply,2.74
QS18120,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Understand,1.01
QS18121,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Analyze,2.18
QS18122,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Apply,3.05
QS18123,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Understand,1.2
QS18124,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Remember,2.43
QS18125,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Remember,1.02
QS18126,QZ2025,QF1387,2024-07-22,Chemistry,MCQ,Remember,2.25
QS18127,QZ2026,QF1388,2024-06-23,History,MCQ,Evaluate,5.0
QS18128,QZ2026,QF1388,2024-06-23,History,MCQ,Evaluate,4.68
QS18129,QZ2026,QF1388,2024-06-23,History,MCQ,Evaluate,4.73
QS18130,QZ2026,QF1388,2024-06-23,History,MCQ,Understand,2.62
QS18131,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Apply,4.96
QS18132,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Evaluate,4.46
QS18133,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Apply,4.1
QS18134,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Understand,3.86
QS18135,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Remember,3.0
QS18136,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Understand,1.75
QS18137,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Understand,2.5
QS18138,QZ2027,QF1390,2024-07-27,Computer Science,MCQ,Understand,4.22
QS18139,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Apply,2.8
QS18140,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Create,4.96
QS18141,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Remember,3.34
QS18142,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Remember,2.68
QS18143,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Understand,3.17
QS18144,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Remember,1.0
QS18145,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Remember,2.24
QS18146,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Remember,1.09
QS18147,QZ2028,QF1390,2024-07-27,Business Studies,MCQ,Evaluate,5.0
QS18148,QZ2029,QF1390,2024-08-04,English,MCQ,Evaluate,4.65
QS18149,QZ2029,QF1390,2024-08-04,English,MCQ,Understand,3.4
QS18150,QZ2029,QF1390,2024-08-04,English,MCQ,Evaluate,3.91
QS18151,QZ2029,QF1390,2024-08-04,English,MCQ,Analyze,3.49
QS18152,QZ2029,QF1390,2024-08-04,English,MCQ,Analyze,2.87
QS18153,QZ2030,QF1391,2024-07-26,Programming,Open,Remember,2.04
QS18154,QZ2030,QF1391,2024-07-26,Programming,MCQ,Analyze,4.33
QS18155,QZ2030,QF1391,2024-07-26,Programming,Open,Evaluate,4.37
QS18156,QZ2031,QF1391,2024-07-04,Computer Science,Open,Remember,1.6
QS18157,QZ2031,QF1391,2024-07-04,Computer Science,MCQ,Evaluate,2.27
QS18158,QZ2032,QF1392,2024-07-01,Language,MCQ,Create,4.24
QS18159,QZ2032,QF1392,2024-07-01,Language,MCQ,Understand,2.04
QS18160,QZ2032,QF1392,2024-07-01,Language,MCQ,Understand,2.51
QS18161,QZ2032,QF1392,2024-07-01,Language,MCQ,Understand,3.22
QS18162,QZ2032,QF1392,2024-07-01,Language,MCQ,Apply,3.31
QS18163,QZ2032,QF1392,2024-07-01,Language,MCQ,Analyze,3.62
QS18164,QZ2032,QF1392,2024-07-01,Language,MCQ,Understand,2.68
QS18165,QZ2032,QF1392,2024-07-01,Language,MCQ,Apply,3.64
QS18166,QZ2032,QF1392,2024-07-01,Language,MCQ,Evaluate,3.79
QS18167,QZ2032,QF1392,2024-07-01,Language,MCQ,Remember,3.5
QS18168,QZ2032,QF1392,2024-07-01,Language,MCQ,Apply,3.17
QS18169,QZ2033,QF1392,2024-08-05,Mathematics,MCQ,Remember,1.32
QS18170,QZ2033,QF1392,2024-08-05,Mathematics,MCQ,Remember,2.32
QS18171,QZ2033,QF1392,2024-08-05,Mathematics,Open,Understand,2.96
QS18172,QZ2034,QF1392,2024-06-27,Business Studies,MCQ,Understand,1.22
QS18173,QZ2034,QF1392,2024-06-27,Business Studies,MCQ,Evaluate,4.58
QS18174,QZ2034,QF1392,2024-06-27,Business Studies,MCQ,Remember,1.47
QS18175,QZ2034,QF1392,2024-06-27,Business Studies,MCQ,Remember,1.62
QS18176,QZ2035,QF1392,2024-07-30,Physics,MCQ,Remember,2.5
QS18177,QZ2035,QF1392,2024-07-30,Physics,MCQ,Evaluate,3.81
QS18178,QZ2035,QF1392,2024-07-30,Physics,MCQ,Analyze,3.86
QS18179,QZ2035,QF1392,2024-07-30,Physics,MCQ,Remember,2.63
QS18180,QZ2035,QF1392,2024-07-30,Physics,Open,Apply,3.12
QS18181,QZ2035,QF1392,2024-07-30,Physics,MCQ,Remember,1.0
QS18182,QZ2035,QF1392,2024-07-30,Physics,Open,Remember,2.97
QS18183,QZ2035,QF1392,2024-07-30,Physics,MCQ,Remember,1.1
QS18184,QZ2035,QF1392,2024-07-30,Physics,Open,Understand,1.81
QS18185,QZ2036,QF1392,2024-07-14,History,MCQ,Apply,4.46
QS18186,QZ2036,QF1392,2024-07-14,History,MCQ,Apply,3.2
QS18187,QZ2036,QF1392,2024-07-14,History,MCQ,Evaluate,5.0
QS18188,QZ2036,QF1392,2024-07-14,History,MCQ,Apply,3.69
QS18189,QZ2036,QF1392,2024-07-14,History,MCQ,Apply,2.89
QS18190,QZ2036,QF1392,2024-07-14,History,MCQ,Apply,4.29
QS18191,QZ2037,QF1392,2024-08-23,English,MCQ,Apply,2.77
QS18192,QZ2037,QF1392,2024-08-23,English,MCQ,Analyze,2.6
QS18193,QZ2037,QF1392,2024-08-23,English,MCQ,Remember,2.03
QS18194,QZ2037,QF1392,2024-08-23,English,MCQ,Evaluate,5.0
QS18195,QZ2038,QF1394,2024-07-14,History,MCQ,Remember,2.38
QS18196,QZ2038,QF1394,2024-07-14,History,Open,Evaluate,4.25
QS18197,QZ2038,QF1394,2024-07-14,History,MCQ,Understand,2.95
QS18198,QZ2038,QF1394,2024-07-14,History,MCQ,Understand,1.1
QS18199,QZ2039,QF1394,2024-07-20,Physics,MCQ,Remember,2.5
QS18200,QZ2039,QF1394,2024-07-20,Physics,MCQ,Apply,3.98
QS18201,QZ2039,QF1394,2024-07-20,Physics,MCQ,Remember,2.81
QS18202,QZ2039,QF1394,2024-07-20,Physics,MCQ,Apply,2.69
QS18203,QZ2039,QF1394,2024-07-20,Physics,MCQ,Remember,2.55
QS18204,QZ2039,QF1394,2024-07-20,Physics,MCQ,Apply,2.2
QS18205,QZ2039,QF1394,2024-07-20,Physics,MCQ,Remember,1.42
QS18206,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Apply,4.52
QS18207,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Remember,1.94
QS18208,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Understand,3.74
QS18209,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Apply,2.67
QS18210,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Apply,2.79
QS18211,QZ2040,QF1394,2024-08-19,Computer Science,MCQ,Remember,1.97
QS18212,QZ2040,QF1394,2024-08-19,Computer Science,Open,Understand,2.6
QS18213,QZ2041,QF1394,2024-08-08,Language,MCQ,Understand,1.89
QS18214,QZ2041,QF1394,2024-08-08,Language,MCQ,Evaluate,5.0
QS18215,QZ2041,QF1394,2024-08-08,Language,MCQ,Evaluate,3.92
QS18216,QZ2041,QF1394,2024-08-08,Language,MCQ,Apply,3.12
QS18217,QZ2041,QF1394,2024-08-08,Language,MCQ,Remember,1.0
QS18218,QZ2041,QF1394,2024-08-08,Language,MCQ,Apply,3.93
QS18219,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Understand,1.61
QS18220,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Create,4.71
QS18221,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Remember,1.0
QS18222,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Understand,1.95
QS18223,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Understand,3.79
QS18224,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Apply,4.63
QS18225,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Analyze,4.06
QS18226,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Remember,2.43
QS18227,QZ2042,QF1394,2024-08-25,Mathematics,MCQ,Create,5.0
QS18228,QZ2043,QF1395,2024-08-20,Programming,Open,Analyze,3.34
QS18229,QZ2043,QF1395,2024-08-20,Programming,MCQ,Remember,1.82
QS18230,QZ2043,QF1395,2024-08-20,Programming,MCQ,Apply,3.43
QS18231,QZ2043,QF1395,2024-08-20,Programming,Open,Understand,2.8
QS18232,QZ2043,QF1395,2024-08-20,Programming,MCQ,Apply,1.91
QS18233,QZ2043,QF1395,2024-08-20,Programming,MCQ,Understand,4.14
QS18234,QZ2044,QF1396,2024-08-27,Language,Open,Understand,1.95
QS18235,QZ2044,QF1396,2024-08-27,Language,MCQ,Apply,1.9
QS18236,QZ2044,QF1396,2024-08-27,Language,MCQ,Apply,3.13
QS18237,QZ2044,QF1396,2024-08-27,Language,Open,Remember,1.0
QS18238,QZ2044,QF1396,2024-08-27,Language,MCQ,Apply,3.5
QS18239,QZ2044,QF1396,2024-08-27,Language,MCQ,Remember,2.79
QS18240,QZ2044,QF1396,2024-08-27,Language,MCQ,Apply,4.02
QS18241,QZ2044,QF1396,2024-08-27,Language,MCQ,Understand,2.57
QS18242,QZ2044,QF1396,2024-08-27,Language,MCQ,Understand,3.18
QS18243,QZ2044,QF1396,2024-08-27,Language,Open,Understand,2.37
QS18244,QZ2044,QF1396,2024-08-27,Language,MCQ,Apply,3.25
QS18245,QZ2045,QF1396,2024-06-21,Business Studies,MCQ,Understand,1.06
QS18246,QZ2045,QF1396,2024-06-21,Business Studies,MCQ,Remember,1.83
QS18247,QZ2045,QF1396,2024-06-21,Business Studies,MCQ,Understand,2.63
QS18248,QZ2045,QF1396,2024-06-21,Business Studies,MCQ,Remember,2.02
QS18249,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Apply,2.75
QS18250,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Remember,1.39
QS18251,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Analyze,2.51
QS18252,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Apply,3.37
QS18253,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Create,5.0
QS18254,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Analyze,4.26
QS18255,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Apply,4.9
QS18256,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Understand,1.36
QS18257,QZ2046,QF1397,2024-08-22,Computer Science,Open,Remember,2.32
QS18258,QZ2046,QF1397,2024-08-22,Computer Science,MCQ,Understand,2.71
QS18259,QZ2047,QF1397,2024-08-17,Mathematics,MCQ,Evaluate,4.66
QS18260,QZ2047,QF1397,2024-08-17,Mathematics,MCQ,Apply,4.31
QS18261,QZ2047,QF1397,2024-08-17,Mathematics,MCQ,Evaluate,5.0
QS18262,QZ2047,QF1397,2024-08-17,Mathematics,Open,Analyze,3.74
QS18263,QZ2047,QF1397,2024-08-17,Mathematics,MCQ,Remember,3.67
QS18264,QZ2047,QF1397,2024-08-17,Mathematics,Open,Evaluate,4.85
QS18265,QZ2047,QF1397,2024-08-17,Mathematics,Open,Apply,3.96
QS18266,QZ2047,QF1397,2024-08-17,Mathematics,MCQ,Remember,2.08
QS18267,QZ2048,QF1398,2024-08-05,Biology,MCQ,Remember,1.18
QS18268,QZ2048,QF1398,2024-08-05,Biology,MCQ,Analyze,2.65
QS18269,QZ2048,QF1398,2024-08-05,Biology,MCQ,Remember,2.05
QS18270,QZ2048,QF1398,2024-08-05,Biology,MCQ,Remember,2.02
QS18271,QZ2048,QF1398,2024-08-05,Biology,MCQ,Create,3.18
QS18272,QZ2048,QF1398,2024-08-05,Biology,Open,Create,5.0
QS18273,QZ2049,QF1399,2024-07-15,Language,MCQ,Analyze,4.4
QS18274,QZ2049,QF1399,2024-07-15,Language,MCQ,Remember,3.46
QS18275,QZ2049,QF1399,2024-07-15,Language,Open,Analyze,3.94
QS18276,QZ2049,QF1399,2024-07-15,Language,Open,Remember,3.73
QS18277,QZ2049,QF1399,2024-07-15,Language,Open,Apply,2.68
QS18278,QZ2049,QF1399,2024-07-15,Language,MCQ,Analyze,4.53
QS18279,QZ2049,QF1399,2024-07-15,Language,Open,Understand,2.75
QS18280,QZ2049,QF1399,2024-07-15,Language,MCQ,Remember,2.7
QS18281,QZ2049,QF1399,2024-07-15,Language,Open,Evaluate,3.14
QS18282,QZ2049,QF1399,2024-07-15,Language,MCQ,Understand,4.0
QS18283,QZ2049,QF1399,2024-07-15,Language,Open,Remember,2.24
QS18284,QZ2049,QF1399,2024-07-15,Language,MCQ,Analyze,4.33
QS18285,QZ2050,QF1399,2024-08-14,History,MCQ,Remember,2.54
QS18286,QZ2050,QF1399,2024-08-14,History,MCQ,Remember,1.86
QS18287,QZ2050,QF1399,2024-08-14,History,MCQ,Understand,1.88
QS18288,QZ2050,QF1399,2024-08-14,History,MCQ,Apply,4.05
QS18289,QZ2050,QF1399,2024-08-14,History,MCQ,Understand,3.1
QS18290,QZ2050,QF1399,2024-08-14,History,MCQ,Remember,1.35
QS18291,QZ2050,QF1399,2024-08-14,History,MCQ,Remember,1.51
QS18292,QZ2051,QF1399,2024-07-26,General Knowledge,MCQ,Apply,2.4
QS18293,QZ2051,QF1399,2024-07-26,General Knowledge,Open,Create,5.0
QS18294,QZ2051,QF1399,2024-07-26,General Knowledge,Open,Remember,1.14
QS18295,QZ2051,QF1399,2024-07-26,General Knowledge,MCQ,Understand,2.96
QS18296,QZ2051,QF1399,2024-07-26,General Knowledge,MCQ,Remember,1.66
QS18297,QZ2051,QF1399,2024-07-26,General Knowledge,Open,Remember,1.36
QS18298,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Understand,1.0
QS18299,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Apply,2.93
QS18300,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Apply,2.36
QS18301,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Apply,3.91
QS18302,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Remember,2.22
QS18303,QZ2052,QF1399,2024-08-30,Business Studies,MCQ,Apply,2.91
QS18304,QZ2053,QF1400,2024-08-25,Programming,MCQ,Understand,2.95
QS18305,QZ2053,QF1400,2024-08-25,Programming,MCQ,Create,5.0
QS18306,QZ2053,QF1400,2024-08-25,Programming,MCQ,Analyze,2.71
QS18307,QZ2053,QF1400,2024-08-25,Programming,MCQ,Remember,1.16
QS18308,QZ2053,QF1400,2024-08-25,Programming,MCQ,Remember,2.73
QS18309,QZ2053,QF1400,2024-08-25,Programming,MCQ,Remember,1.73
QS18310,QZ2053,QF1400,2024-08-25,Programming,MCQ,Understand,2.4
QS18311,QZ2053,QF1400,2024-08-25,Programming,MCQ,Apply,3.66
QS18312,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Evaluate,2.62
QS18313,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Understand,2.23
QS18314,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Apply,4.88
QS18315,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Apply,3.53
QS18316,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Remember,2.55
QS18317,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Apply,2.81
QS18318,QZ2054,QF1400,2024-06-29,Business Studies,MCQ,Understand,2.33
QS18319,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Apply,2.87
QS18320,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Evaluate,2.83
QS18321,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Remember,1.73
QS18322,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Remember,1.0
QS18323,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Apply,3.87
QS18324,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Understand,2.0
QS18325,QZ2055,QF1400,2024-08-23,Mathematics,MCQ,Remember,2.85
QS18326,QZ2056,QF1400,2024-06-22,Biology,MCQ,Understand,2.39
QS18327,QZ2056,QF1400,2024-06-22,Biology,MCQ,Understand,2.22
QS18328,QZ2056,QF1400,2024-06-22,Biology,MCQ,Create,5.0
QS18329,QZ2056,QF1400,2024-06-22,Biology,MCQ,Evaluate,4.16
QS18330,QZ2056,QF1400,2024-06-22,Biology,MCQ,Evaluate,3.46
QS18331,QZ2056,QF1400,2024-06-22,Biology,MCQ,Remember,2.44
QS18332,QZ2056,QF1400,2024-06-22,Biology,MCQ,Evaluate,4.3
QS18333,QZ2056,QF1400,2024-06-22,Biology,MCQ,Understand,2.38
QS18334,QZ2056,QF1400,2024-06-22,Biology,MCQ,Remember,1.78
QS18335,QZ2056,QF1400,2024-06-22,Biology,MCQ,Remember,2.41
QS18336,QZ2056,QF1400,2024-06-22,Biology,MCQ,Create,5.0
QS18337,QZ2057,QF1400,2024-08-14,English,MCQ,Remember,1.92
QS18338,QZ2057,QF1400,2024-08-14,English,MCQ,Understand,2.76
QS18339,QZ2057,QF1400,2024-08-14,English,MCQ,Apply,3.83
QS18340,QZ2057,QF1400,2024-08-14,English,MCQ,Understand,1.89
QS18341,QZ2057,QF1400,2024-08-14,English,MCQ,Evaluate,3.7
QS18342,QZ2057,QF1400,2024-08-14,English,MCQ,Analyze,3.27
QS18343,QZ2057,QF1400,2024-08-14,English,MCQ,Understand,3.67
QS18344,QZ2057,QF1400,2024-08-14,English,MCQ,Apply,2.88
QS18345,QZ2057,QF1400,2024-08-14,English,MCQ,Understand,3.26
QS18346,QZ2058,QF1400,2024-08-28,Language,MCQ,Evaluate,4.75
QS18347,QZ2058,QF1400,2024-08-28,Language,MCQ,Remember,1.37
QS18348,QZ2058,QF1400,2024-08-28,Language,MCQ,Understand,1.92
QS18349,QZ2058,QF1400,2024-08-28,Language,MCQ,Understand,3.62
QS18350,QZ2058,QF1400,2024-08-28,Language,MCQ,Remember,2.84
QS18351,QZ2058,QF1400,2024-08-28,Language,MCQ,Apply,3.8
QS18352,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Analyze,4.83
QS18353,QZ2059,QF1401,2024-08-29,Chemistry,Open,Apply,1.89
QS18354,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Apply,4.19
QS18355,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Understand,2.85
QS18356,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Understand,2.0
QS18357,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Remember,3.24
QS18358,QZ2059,QF1401,2024-08-29,Chemistry,Open,Remember,1.95
QS18359,QZ2059,QF1401,2024-08-29,Chemistry,MCQ,Evaluate,5.0
QS18360,QZ2060,QF1401,2024-07-23,English,MCQ,Remember,1.07
QS18361,QZ2060,QF1401,2024-07-23,English,MCQ,Understand,2.63
QS18362,QZ2060,QF1401,2024-07-23,English,MCQ,Analyze,4.27
QS18363,QZ2060,QF1401,2024-07-23,English,MCQ,Understand,2.25
QS18364,QZ2060,QF1401,2024-07-23,English,MCQ,Remember,2.84
QS18365,QZ2060,QF1401,2024-07-23,English,MCQ,Remember,1.92
QS18366,QZ2060,QF1401,2024-07-23,English,MCQ,Understand,1.58
QS18367,QZ2060,QF1401,2024-07-23,English,MCQ,Remember,3.09
QS18368,QZ2060,QF1401,2024-07-23,English,MCQ,Understand,2.66
QS18369,QZ2060,QF1401,2024-07-23,English,MCQ,Remember,1.58
QS18370,QZ2060,QF1401,2024-07-23,English,MCQ,Apply,3.3
QS18371,QZ2060,QF1401,2024-07-23,English,MCQ,Create,4.96
QS18372,QZ2061,QF1402,2024-08-28,Business Studies,MCQ,Remember,1.04
QS18373,QZ2061,QF1402,2024-08-28,Business Studies,MCQ,Remember,1.76
QS18374,QZ2061,QF1402,2024-08-28,Business Studies,Open,Understand,1.28
QS18375,QZ2061,QF1402,2024-08-28,Business Studies,MCQ,Apply,3.0
QS18376,QZ2061,QF1402,2024-08-28,Business Studies,MCQ,Understand,1.65
QS18377,QZ2061,QF1402,2024-08-28,Business Studies,MCQ,Analyze,4.14
