quiz_id,creator_id,creation_date,topic,quiz_type,num_questions,avg_difficulty,dominant_bloom_level,popularity_score
QZ3017,QF1756,28-08-2024,Language,Mixed,7,2.91,Remember,1.69
QZ3018,QF1756,08-08-2024,Business Studies,MCQ,16,2.93,Remember,0.26
QZ3019,QF1756,30-08-2024,English,MCQ,5,2.46,Remember,1.65
QZ3020,QF1758,28-08-2024,Mathematics,MCQ,8,2.78,Remember,1.38
QZ3021,QF1759,25-08-2024,Programming,MCQ,6,2.53,Understand,2.25
QZ3022,QF1759,22-08-2024,Biology,MCQ,13,3.32,Apply,0.74
QZ3023,QF1759,10-08-2024,English,MCQ,9,3.4,Understand,0.87
QZ3024,QF1759,22-08-2024,History,MCQ,9,2.66,Understand,4.95
QZ3025,QF1759,19-08-2024,Mathematics,Open,10,2.42,Remember,2.69
QZ3026,QF1762,22-08-2024,Programming,MCQ,5,3.01,Apply,0.59
QZ3027,QF1762,20-08-2024,History,MCQ,9,3.11,Understand,0.81
QZ3028,QF1762,09-08-2024,English,Mixed,7,2.49,Understand,0.31
QZ3029,QF1762,16-08-2024,Physics,MCQ,8,2.83,Understand,4.96
QZ3030,QF1762,20-08-2024,History,Mixed,7,3.35,Apply,0.16
QZ3031,QF1762,23-08-2024,Computer Science,MCQ,6,2.69,Understand,2.24
QZ3032,QF1762,26-08-2024,Computer Science,Mixed,9,3.32,Understand,1.26
QZ3033,QF1762,09-08-2024,Business Studies,MCQ,4,2.89,Understand,3.28
QZ3034,QF1763,14-08-2024,Computer Science,MCQ,5,2.59,Understand,0.32
QZ3035,QF1763,25-08-2024,History,MCQ,9,2.66,Understand,5.9
QZ3036,QF1763,26-08-2024,Chemistry,Mixed,8,2.78,Remember,6.13
QZ3037,QF1763,10-08-2024,Business Studies,Mixed,4,2.65,Understand,1.34
QZ3038,QF1763,14-08-2024,Business Studies,MCQ,8,2.75,Understand,4.32
QZ3039,QF1763,21-08-2024,History,MCQ,10,3.12,Understand,2.78
QZ3040,QF1763,14-08-2024,Language,Mixed,12,3.29,Remember,4.31
QZ3041,QF1763,19-08-2024,English,MCQ,10,3.6,Evaluate,2.21
QZ3042,QF1763,31-08-2024,Physics,MCQ,8,2.97,Understand,1.55
QZ3043,QF1763,12-08-2024,Computer Science,MCQ,6,2.76,Apply,2.98
QZ3044,QF1763,22-08-2024,Physics,Mixed,3,4.24,Evaluate,7.67
QZ3045,QF1763,25-08-2024,Computer Science,MCQ,7,2.5,Remember,2.71
QZ3046,QF1763,25-08-2024,General Knowledge,Open,1,2.06,Remember,7.04
QZ3047,QF1766,19-08-2024,Chemistry,MCQ,7,2.66,Apply,1.92
QZ3048,QF1768,30-08-2024,Language,Mixed,7,2.57,Understand,4.73
QZ3049,QF1768,29-08-2024,English,MCQ,7,2.99,Understand,2.31
QZ3050,QF1768,12-08-2024,History,MCQ,4,2.21,Understand,0.45
QZ3051,QF1768,23-08-2024,Physics,Open,12,2.82,Understand,3.52
QZ3052,QF1768,16-08-2024,Physics,Mixed,6,2.94,Apply,3.33
QZ3053,QF1768,18-08-2024,History,MCQ,8,2.62,Remember,1.23
QZ3054,QF1770,17-08-2024,Programming,Mixed,12,2.8,Understand,1.93
QZ3055,QF1770,28-08-2024,English,Mixed,4,3.14,Understand,3.32
QZ3056,QF1770,22-08-2024,English,Open,4,2.95,Remember,1.85
QZ3057,QF1770,25-08-2024,Business Studies,Open,5,2.02,Understand,4.41
QZ3058,QF1770,29-08-2024,General Knowledge,MCQ,9,2.99,Remember,1.28
QZ3059,QF1771,13-08-2024,Computer Science,MCQ,5,3.15,Understand,0.72
QZ3060,QF1771,23-08-2024,Chemistry,Mixed,5,3.38,Evaluate,1.94
QZ3061,QF1771,12-08-2024,Business Studies,Open,6,3.08,Understand,1.13
QZ3062,QF1771,31-08-2024,History,MCQ,6,3.37,Understand,1.36
QZ3063,QF1772,12-08-2024,Business Studies,Open,8,2.74,Remember,1.01
QZ3064,QF1773,31-08-2024,Mathematics,MCQ,12,2.66,Apply,10.84
QZ3065,QF1773,13-08-2024,History,Mixed,9,3.7,Analyze,1.32
QZ3066,QF1773,24-08-2024,General Knowledge,Mixed,11,3.09,Apply,1.82
QZ3067,QF1773,29-08-2024,Computer Science,Mixed,11,3.21,Remember,2.11
QZ3068,QF1773,22-08-2024,English,MCQ,7,3.34,Remember,0.69
QZ3069,QF1773,23-08-2024,Programming,MCQ,5,3.24,Remember,2.22
QZ3070,QF1773,29-08-2024,Mathematics,MCQ,9,3.48,Understand,3.06
QZ3071,QF1773,23-08-2024,Physics,MCQ,9,3.45,Remember,5.32
QZ3072,QF1773,19-08-2024,Programming,Mixed,8,3.4,Understand,1.87
QZ3073,QF1773,20-08-2024,Programming,MCQ,5,2.64,Remember,5.53
QZ3074,QF1773,29-08-2024,Computer Science,MCQ,10,3.19,Understand,1.33
QZ3075,QF1773,27-08-2024,History,Mixed,7,3.69,Apply,0.66
QZ3076,QF1775,25-08-2024,Language,MCQ,8,2.92,Analyze,1.49
QZ3077,QF1778,27-08-2024,Programming,Open,3,1.66,Remember,4.04
QZ3078,QF1778,25-08-2024,Chemistry,Open,4,3.37,Understand,1.53
QZ3079,QF1778,19-08-2024,Mathematics,Open,5,3.39,Understand,0.63
QZ3080,QF1778,13-08-2024,Chemistry,MCQ,7,2.17,Remember,0.53
QZ3081,QF1778,30-08-2024,General Knowledge,MCQ,5,2.75,Understand,0.1
QZ3082,QF1779,26-08-2024,Programming,Mixed,8,2.79,Understand,1.22
QZ3083,QF1779,16-08-2024,Business Studies,Mixed,5,2.35,Remember,4.85
QZ3084,QF1779,25-08-2024,Mathematics,MCQ,7,2.97,Remember,3.64
QZ3085,QF1779,24-08-2024,Chemistry,MCQ,10,2.55,Remember,4.73
QZ3086,QF1779,27-08-2024,Physics,MCQ,7,2.72,Remember,5.41
QZ3087,QF1779,13-08-2024,Biology,Mixed,6,3.2,Understand,3.19
QZ3088,QF1779,19-08-2024,Programming,MCQ,10,2.86,Remember,4.77
QZ3089,QF1779,13-08-2024,History,MCQ,5,3.07,Apply,2.84
QZ3090,QF1779,13-08-2024,History,MCQ,9,2.61,Apply,1.53
QZ3091,QF1779,16-08-2024,Computer Science,Mixed,5,3.57,Analyze,3.03
QZ3092,QF1780,31-08-2024,General Knowledge,Mixed,9,2.59,Understand,4.67
QZ3093,QF1781,12-08-2024,Mathematics,MCQ,9,3.68,Apply,3.4
QZ3094,QF1781,13-08-2024,General Knowledge,Open,10,2.14,Understand,6.19
QZ3095,QF1782,31-08-2024,Chemistry,MCQ,4,3.23,Remember,0.15
QZ3096,QF1782,21-08-2024,Programming,Open,10,2.8,Understand,0.47
QZ3097,QF1784,15-08-2024,Business Studies,MCQ,7,2.89,Apply,1.44
QZ3098,QF1786,21-08-2024,History,Mixed,4,2.51,Remember,0.32
QZ3099,QF1786,29-08-2024,History,Mixed,7,3.43,Understand,2.14
QZ3100,QF1786,27-08-2024,Business Studies,MCQ,4,3.49,Understand,1.65
QZ3101,QF1786,26-08-2024,Physics,Mixed,5,3.07,Understand,4.94
QZ3102,QF1786,27-08-2024,General Knowledge,Mixed,10,2.92,Understand,1.12
QZ3103,QF1788,27-08-2024,Chemistry,MCQ,6,3.21,Remember,0.2
QZ3104,QF1788,17-08-2024,Language,MCQ,3,3.25,Understand,2.55
QZ3105,QF1788,14-08-2024,History,MCQ,9,3,Understand,1.23
QZ3106,QF1789,18-08-2024,Computer Science,Open,6,3.17,Understand,0.5
QZ3107,QF1789,25-08-2024,History,Open,8,1.85,Remember,1.22
QZ3108,QF1789,30-08-2024,Programming,MCQ,7,3.11,Understand,1.19
QZ3109,QF1789,27-08-2024,English,Mixed,10,2.6,Understand,0.13
QZ3110,QF1790,14-08-2024,Biology,MCQ,9,3.45,Evaluate,1.33
QZ3111,QF1792,18-08-2024,Physics,MCQ,12,3.23,Apply,4.81
QZ3112,QF1794,17-08-2024,Mathematics,Mixed,7,3.71,Understand,1.86
QZ3113,QF1794,18-08-2024,Chemistry,Mixed,5,2.99,Understand,2.22
QZ3114,QF1795,28-08-2024,Business Studies,MCQ,7,3.42,Analyze,0.29
QZ3115,QF1795,22-08-2024,Language,Mixed,8,2.86,Understand,2.67
QZ3116,QF1795,14-08-2024,Computer Science,Open,8,2.58,Understand,3.2
QZ3117,QF1795,31-08-2024,Language,MCQ,8,3.19,Understand,1.14
QZ3118,QF1795,14-08-2024,Physics,Mixed,10,2.95,Remember,1.83
QZ3119,QF1796,24-08-2024,English,MCQ,9,3.51,Understand,1.32
QZ3120,QF1796,15-08-2024,English,Mixed,10,2.64,Remember,1.08
QZ3121,QF1797,14-08-2024,Business Studies,Open,4,2.76,Understand,0.25
QZ3122,QF1797,30-08-2024,Biology,Mixed,8,2.73,Remember,3.22
QZ3123,QF1797,31-08-2024,General Knowledge,MCQ,17,2.64,Remember,6.34
QZ3124,QF1797,22-08-2024,English,MCQ,11,3.02,Understand,3.35
QZ3125,QF1797,14-08-2024,Business Studies,MCQ,9,3.42,Understand,3.79
QZ3126,QF1797,16-08-2024,Biology,Mixed,7,2.5,Understand,6.87
QZ3127,QF1797,27-08-2024,Physics,Open,10,2.45,Remember,2.92
QZ3128,QF1801,29-08-2024,Chemistry,Mixed,5,2.72,Understand,0.42
QZ3129,QF1801,28-08-2024,Physics,Mixed,7,2.78,Analyze,1.04
QZ3130,QF1801,17-08-2024,Business Studies,MCQ,10,2.7,Remember,1.76
QZ3131,QF1802,24-08-2024,Chemistry,Mixed,9,2.82,Understand,2.63
QZ3132,QF1802,30-08-2024,Business Studies,MCQ,5,3.01,Apply,1.68
QZ3133,QF1802,30-08-2024,Physics,MCQ,8,3.11,Understand,0.47
QZ3134,QF1802,14-08-2024,Programming,MCQ,6,3.57,Remember,4.08
QZ3135,QF1802,27-08-2024,History,Mixed,10,3.38,Understand,0.43
QZ3136,QF1802,26-08-2024,Programming,Mixed,9,2.66,Remember,1.88
QZ3137,QF1802,27-08-2024,History,MCQ,8,2.68,Remember,1.48
QZ3138,QF1802,31-08-2024,Physics,MCQ,8,2.48,Understand,0.79
QZ3139,QF1805,22-08-2024,Language,Mixed,15,3.12,Understand,0.55
QZ3140,QF1807,29-08-2024,Language,MCQ,10,3.48,Understand,2.62
QZ3141,QF1807,17-08-2024,English,MCQ,6,2.39,Understand,2.42
QZ3142,QF1808,27-08-2024,English,MCQ,8,2.59,Remember,0.56
QZ3143,QF1808,14-08-2024,Chemistry,MCQ,4,2.87,Apply,1.66
QZ3144,QF1808,23-08-2024,Programming,MCQ,13,3.11,Understand,1.05
QZ3145,QF1809,18-08-2024,Chemistry,MCQ,13,2.72,Remember,0.58
QZ3146,QF1810,18-08-2024,History,Open,5,2.53,Understand,0.86
QZ3147,QF1810,28-08-2024,Language,Open,6,3.2,Remember,1.32
QZ3148,QF1811,20-08-2024,Biology,Mixed,7,2.82,Understand,0.33
QZ3149,QF1811,28-08-2024,Physics,Mixed,8,2.99,Remember,3.4
QZ3150,QF1811,20-08-2024,Biology,MCQ,14,2.73,Understand,1.27
QZ3151,QF1811,30-08-2024,Chemistry,MCQ,7,2.83,Understand,3.64
QZ3152,QF1812,22-08-2024,Biology,MCQ,8,3.3,Remember,0.18
QZ3153,QF1812,29-08-2024,Business Studies,MCQ,4,2.9,Understand,2.36
QZ3154,QF1813,19-08-2024,Mathematics,Open,8,2.74,Remember,1.05
QZ3155,QF1813,25-08-2024,History,MCQ,12,3.29,Remember,2.02
QZ3156,QF1813,31-08-2024,Language,MCQ,9,3.09,Analyze,3.07
QZ3157,QF1814,31-08-2024,General Knowledge,Mixed,3,2.2,Understand,4.94
QZ3158,QF1814,15-08-2024,History,MCQ,9,3,Remember,4.21
QZ3159,QF1814,31-08-2024,Business Studies,MCQ,9,3.65,Evaluate,2.79
QZ3160,QF1814,20-08-2024,Language,Mixed,8,3.26,Remember,3.15
QZ3161,QF1814,15-08-2024,Chemistry,MCQ,5,2.16,Remember,5.39
QZ3162,QF1814,25-08-2024,General Knowledge,MCQ,13,3,Remember,4.95
QZ3163,QF1814,23-08-2024,Physics,MCQ,7,3,Remember,1.12
QZ3164,QF1814,26-08-2024,Physics,MCQ,11,2.46,Understand,0.1
QZ3165,QF1815,21-08-2024,English,Open,13,2.48,Remember,0.92
QZ3166,QF1815,19-08-2024,Computer Science,MCQ,6,2.84,Understand,0.58
QZ3167,QF1816,20-08-2024,Business Studies,MCQ,8,2.7,Analyze,3.48
QZ3168,QF1816,26-08-2024,Language,MCQ,13,3.1,Understand,2.12
QZ3169,QF1817,25-08-2024,Computer Science,MCQ,9,2.89,Apply,0.82
QZ3170,QF1817,31-08-2024,Computer Science,MCQ,6,2.03,Understand,2.08
QZ3171,QF1818,31-08-2024,General Knowledge,MCQ,11,2.91,Remember,5.18
QZ3172,QF1819,20-08-2024,Physics,MCQ,11,2.73,Understand,2.11
QZ3173,QF1821,30-08-2024,Chemistry,MCQ,9,2.82,Remember,1
QZ3174,QF1821,29-08-2024,History,Mixed,6,3.06,Understand,0.36
QZ3175,QF1821,21-08-2024,Programming,MCQ,4,3.23,Remember,0.56
QZ3176,QF1821,22-08-2024,Physics,Mixed,10,2.91,Remember,1.02
QZ3177,QF1821,24-08-2024,Business Studies,MCQ,8,2.36,Understand,3.9
QZ3178,QF1822,26-08-2024,Business Studies,MCQ,8,2.62,Remember,2.1
QZ3179,QF1822,22-08-2024,Programming,Mixed,8,3.76,Apply,6.82
QZ3180,QF1822,15-08-2024,Language,Mixed,5,3.24,Remember,2.04
QZ3181,QF1822,20-08-2024,History,Mixed,4,3.9,Evaluate,1.36
QZ3182,QF1823,31-08-2024,Chemistry,MCQ,9,3.12,Understand,1.22
QZ3183,QF1823,28-08-2024,Language,Mixed,7,3.23,Understand,0.1
QZ3184,QF1824,21-08-2024,Programming,Mixed,6,2.76,Understand,2.58
QZ3185,QF1824,28-08-2024,General Knowledge,MCQ,4,2.15,Remember,1.06
QZ3186,QF1824,30-08-2024,Chemistry,MCQ,10,3.21,Remember,2.5
QZ3187,QF1824,23-08-2024,Chemistry,MCQ,11,3.32,Understand,0.54
QZ3188,QF1826,26-08-2024,Computer Science,MCQ,11,2.68,Remember,4.41
QZ3189,QF1826,19-08-2024,Language,MCQ,5,2.94,Remember,2.03
QZ3190,QF1826,16-08-2024,Mathematics,Mixed,13,2.93,Remember,8.66
QZ3191,QF1826,29-08-2024,Physics,MCQ,11,2.96,Understand,2.94
QZ3192,QF1826,25-08-2024,Language,MCQ,8,3.11,Remember,2.13
QZ3193,QF1827,29-08-2024,Chemistry,MCQ,12,2.59,Remember,0.14
QZ3194,QF1827,18-08-2024,English,MCQ,7,2.87,Remember,0.24
QZ3195,QF1828,23-08-2024,Chemistry,Mixed,10,3.1,Understand,0.54
QZ3196,QF1828,31-08-2024,Chemistry,MCQ,8,2.76,Analyze,1.15
QZ3197,QF1829,26-08-2024,History,MCQ,6,2.91,Apply,3.39
QZ3198,QF1829,29-08-2024,Biology,MCQ,10,2.56,Understand,3.87
QZ3199,QF1829,27-08-2024,History,Open,2,3.89,Create,0.29
QZ3200,QF1829,23-08-2024,Language,Mixed,8,2.95,Understand,3.29
QZ3201,QF1830,27-08-2024,English,MCQ,8,3.22,Apply,1.31
QZ3202,QF1830,30-08-2024,Physics,Open,3,4.15,Evaluate,4
QZ3203,QF1832,17-08-2024,English,MCQ,6,2.11,Understand,1.54
QZ3204,QF1832,25-08-2024,Biology,MCQ,13,2.8,Apply,1.7
QZ3205,QF1832,26-08-2024,Programming,Mixed,7,2.86,Apply,2.74
QZ3206,QF1834,31-08-2024,Language,Mixed,10,2.88,Understand,2.77
QZ3207,QF1834,27-08-2024,English,MCQ,8,2.72,Understand,2.79
QZ3208,QF1834,31-08-2024,Chemistry,Open,7,3.06,Analyze,0.68
QZ3209,QF1834,24-08-2024,Programming,Mixed,9,2.62,Understand,2.68
QZ3210,QF1835,22-08-2024,English,Mixed,12,2.91,Remember,0.5
QZ3211,QF1836,26-08-2024,General Knowledge,MCQ,10,3.07,Remember,0.47
QZ3212,QF1836,21-08-2024,Language,Mixed,10,2.76,Understand,6.32
QZ3213,QF1836,27-08-2024,Physics,MCQ,12,3.34,Apply,0.41
QZ3214,QF1836,21-08-2024,Language,MCQ,14,2.44,Remember,1.26
QZ3215,QF1836,29-08-2024,Programming,MCQ,8,2.93,Apply,0.17
QZ3216,QF1836,23-08-2024,Chemistry,Mixed,8,2.38,Remember,0.61
QZ3217,QF1838,31-08-2024,General Knowledge,Mixed,12,2.72,Understand,0.56
QZ3218,QF1838,31-08-2024,General Knowledge,MCQ,11,3.11,Understand,1.14
QZ3219,QF1838,28-08-2024,Chemistry,MCQ,11,2.99,Understand,0.93
QZ3220,QF1838,29-08-2024,Chemistry,MCQ,14,3.29,Analyze,1.64
QZ3221,QF1838,21-08-2024,Programming,Mixed,8,3.11,Remember,2.22
QZ3222,QF1838,28-08-2024,General Knowledge,Open,8,2.56,Understand,1.38
QZ3223,QF1841,18-08-2024,General Knowledge,MCQ,10,2.72,Remember,2.05
QZ3224,QF1841,17-08-2024,History,MCQ,9,3.32,Remember,2.38
QZ3225,QF1841,25-08-2024,General Knowledge,MCQ,10,3.35,Apply,1.68
QZ3226,QF1843,28-08-2024,Mathematics,MCQ,11,3.31,Apply,2.02
QZ3227,QF1843,28-08-2024,Mathematics,MCQ,13,3.48,Apply,4.14
QZ3228,QF1843,28-08-2024,Physics,Open,12,3.14,Understand,6.04
QZ3229,QF1843,28-08-2024,Mathematics,MCQ,7,4.22,Evaluate,6.55
QZ3230,QF1844,22-08-2024,Programming,Mixed,12,2.53,Remember,2.55
QZ3231,QF1844,31-08-2024,General Knowledge,MCQ,8,2.8,Remember,8.09
QZ3232,QF1844,23-08-2024,English,Mixed,4,3.04,Remember,9.45
QZ3233,QF1844,31-08-2024,Programming,MCQ,9,3.13,Evaluate,4.23
QZ3234,QF1844,29-08-2024,Biology,Mixed,13,3.47,Understand,4.13
QZ3235,QF1844,31-08-2024,General Knowledge,MCQ,12,2.68,Understand,8.42
QZ3236,QF1844,21-08-2024,Computer Science,MCQ,8,3.43,Understand,0.41
QZ3237,QF1844,30-08-2024,General Knowledge,MCQ,6,3.09,Understand,1.11
QZ3238,QF1844,26-08-2024,Programming,Mixed,8,2.7,Understand,0.41
QZ3239,QF1844,29-08-2024,Mathematics,MCQ,4,2.38,Remember,2.41
QZ3240,QF1844,30-08-2024,Business Studies,Open,10,3.2,Remember,0.22
QZ3241,QF1844,31-08-2024,Programming,MCQ,7,3.07,Remember,1.26
QZ3242,QF1846,30-08-2024,Language,Mixed,10,3.03,Evaluate,4.04
QZ3243,QF1846,22-08-2024,English,MCQ,7,2.44,Understand,3.06
QZ3244,QF1847,29-08-2024,Programming,Open,7,2.92,Apply,0.43
QZ3245,QF1847,25-08-2024,English,Mixed,6,2.3,Remember,2.52
QZ3246,QF1847,21-08-2024,Business Studies,Mixed,13,2.96,Remember,1.27
QZ3247,QF1847,28-08-2024,Biology,MCQ,6,3.33,Remember,0.1
QZ3248,QF1849,26-08-2024,Programming,Mixed,10,3.09,Analyze,2.15
QZ3249,QF1849,25-08-2024,Computer Science,Mixed,12,2.73,Remember,1.97
QZ3250,QF1852,21-08-2024,English,Open,9,2.9,Remember,0.47
QZ3251,QF1853,25-08-2024,Business Studies,MCQ,7,3.02,Apply,7.37
QZ3252,QF1853,26-08-2024,Physics,MCQ,10,3.02,Understand,5.32
QZ3253,QF1853,26-08-2024,Mathematics,MCQ,8,2.4,Understand,1.84
QZ3254,QF1853,25-08-2024,Chemistry,Mixed,10,2.19,Remember,2.89
QZ3255,QF1853,29-08-2024,Business Studies,MCQ,9,3.23,Apply,3.93
QZ3256,QF1853,30-08-2024,Computer Science,Mixed,5,3.28,Evaluate,2.72
QZ3257,QF1853,31-08-2024,Business Studies,Open,8,2.55,Remember,0.6
QZ3258,QF1853,25-08-2024,Business Studies,MCQ,7,2.5,Remember,11.39
QZ3259,QF1854,30-08-2024,Biology,MCQ,13,2.95,Remember,1.04
QZ3260,QF1854,29-08-2024,History,Mixed,8,2.78,Understand,2.02
QZ3261,QF1854,22-08-2024,General Knowledge,MCQ,11,2.44,Remember,1.29
QZ3262,QF1854,26-08-2024,Chemistry,Mixed,5,3.41,Remember,2.01
QZ3263,QF1855,31-08-2024,History,MCQ,6,2.24,Remember,1.23
QZ3264,QF1855,31-08-2024,History,Mixed,10,2.97,Understand,2.53
QZ3265,QF1857,30-08-2024,History,Mixed,12,2.69,Understand,0.78
QZ3266,QF1857,31-08-2024,Computer Science,MCQ,4,4.42,Understand,0.61
QZ3267,QF1858,23-08-2024,Chemistry,MCQ,12,3.28,Apply,2.39
QZ3268,QF1859,29-08-2024,History,Open,5,3.76,Analyze,0.62
QZ3269,QF1859,28-08-2024,Language,MCQ,10,2.61,Remember,2.95
QZ3270,QF1861,26-08-2024,Language,MCQ,6,2,Remember,0.47
QZ3271,QF1862,30-08-2024,Physics,MCQ,7,3.22,Analyze,1.31
QZ3272,QF1862,21-08-2024,History,MCQ,5,3.38,Apply,0.65
QZ3273,QF1863,22-08-2024,Biology,Mixed,10,2.89,Remember,0.42
QZ3274,QF1863,23-08-2024,Business Studies,MCQ,5,2.77,Remember,4.4
QZ3275,QF1864,26-08-2024,Physics,Open,8,2.79,Understand,1.3
QZ3276,QF1865,23-08-2024,English,MCQ,10,3.37,Evaluate,4.67
QZ3277,QF1866,29-08-2024,Business Studies,Mixed,13,3.16,Evaluate,0.48
QZ3278,QF1866,31-08-2024,Biology,MCQ,9,2.62,Remember,2.33
QZ3279,QF1866,26-08-2024,Chemistry,MCQ,9,3.04,Remember,3.49
QZ3280,QF1866,27-08-2024,Physics,Mixed,11,2.77,Remember,4.15
QZ3281,QF1866,30-08-2024,Mathematics,MCQ,3,2.05,Remember,4.26
QZ3282,QF1866,21-08-2024,English,Mixed,6,3.12,Evaluate,0.6
QZ3283,QF1866,31-08-2024,Computer Science,Open,9,3.36,Understand,0.1
QZ3284,QF1866,20-08-2024,General Knowledge,MCQ,11,2.73,Remember,1.33
QZ3285,QF1869,31-08-2024,Computer Science,Mixed,13,2.87,Analyze,0.63
QZ3286,QF1869,29-08-2024,Biology,MCQ,8,3.37,Remember,1.29
QZ3287,QF1869,31-08-2024,Chemistry,Mixed,11,2.22,Remember,0.44
QZ3288,QF1870,27-08-2024,History,MCQ,10,2.99,Understand,3.52
QZ3289,QF1871,21-08-2024,General Knowledge,Mixed,3,3.34,Apply,0.16
QZ3290,QF1871,30-08-2024,History,Mixed,4,2.53,Remember,7.07
QZ3291,QF1871,30-08-2024,Biology,MCQ,9,3.12,Understand,5.22
QZ3292,QF1871,25-08-2024,Chemistry,Mixed,9,2.84,Understand,4.9
QZ3293,QF1871,28-08-2024,Business Studies,Open,7,2.88,Understand,2.48
QZ3294,QF1871,23-08-2024,Language,Mixed,12,2.9,Remember,12.29
QZ3295,QF1872,30-08-2024,Business Studies,MCQ,9,3.66,Evaluate,4.19
QZ3296,QF1874,31-08-2024,Business Studies,MCQ,7,2.97,Remember,0.14
QZ3297,QF1875,29-08-2024,English,Mixed,8,2.25,Remember,2.57
QZ3298,QF1876,30-08-2024,Business Studies,MCQ,12,3.54,Evaluate,2.89
QZ3299,QF1877,30-08-2024,Mathematics,Mixed,4,3.43,Apply,1.08
QZ3300,QF1877,23-08-2024,Physics,MCQ,4,2.93,Understand,0.81
QZ3301,QF1878,31-08-2024,Computer Science,Mixed,9,2.47,Remember,1.29
QZ3302,QF1879,25-08-2024,Language,MCQ,5,3.42,Analyze,0.99
QZ3303,QF1879,26-08-2024,Business Studies,MCQ,8,2.88,Understand,2.78
QZ3304,QF1879,28-08-2024,Biology,Mixed,8,2.49,Analyze,0.84
QZ3305,QF1882,26-08-2024,Biology,Mixed,11,2.75,Understand,1.17
QZ3306,QF1882,28-08-2024,General Knowledge,MCQ,9,3.02,Understand,5.66
QZ3307,QF1882,24-08-2024,History,MCQ,10,2.71,Remember,0.57
QZ3308,QF1883,22-08-2024,Mathematics,MCQ,8,3.46,Analyze,4.72
QZ3309,QF1883,29-08-2024,Mathematics,Mixed,11,3.35,Apply,1.06
QZ3310,QF1883,31-08-2024,English,MCQ,8,2.87,Understand,2.12
QZ3311,QF1883,31-08-2024,Business Studies,Mixed,11,3.23,Understand,0.59
QZ3312,QF1884,29-08-2024,General Knowledge,Mixed,5,2.27,Remember,2.96
QZ3313,QF1884,31-08-2024,Programming,Mixed,6,3.37,Understand,1.59
QZ3314,QF1884,28-08-2024,Programming,MCQ,5,1.88,Understand,4.27
QZ3315,QF1884,23-08-2024,Business Studies,Mixed,11,2.84,Remember,4.41
QZ3316,QF1884,27-08-2024,English,MCQ,6,2.16,Remember,3.65
QZ3317,QF1884,28-08-2024,Language,Mixed,7,3.32,Remember,9.45
QZ3318,QF1885,23-08-2024,Mathematics,Mixed,7,3.23,Evaluate,2.92
QZ3319,QF1885,29-08-2024,Physics,Mixed,8,4.3,Evaluate,0.25
QZ3320,QF1885,31-08-2024,Computer Science,MCQ,9,2.29,Remember,0.17
QZ3321,QF1885,30-08-2024,Chemistry,Open,5,3.3,Understand,2.32
QZ3322,QF1885,27-08-2024,English,Open,6,2.85,Remember,6.47
QZ3323,QF1886,27-08-2024,History,MCQ,14,3.21,Remember,2.44
QZ3324,QF1886,29-08-2024,Computer Science,MCQ,6,2.65,Understand,3.26
QZ3325,QF1886,24-08-2024,History,MCQ,6,3.33,Analyze,1.26
QZ3326,QF1886,29-08-2024,Mathematics,MCQ,12,2.79,Remember,1.97
QZ3327,QF1886,29-08-2024,Computer Science,Mixed,8,2.98,Remember,0.55
QZ3328,QF1887,27-08-2024,Mathematics,MCQ,2,2.26,Understand,0.14
QZ3329,QF1887,23-08-2024,General Knowledge,Mixed,3,2.65,Remember,2.29
QZ3330,QF1887,29-08-2024,Language,MCQ,5,3.54,Evaluate,6.55
QZ3331,QF1887,30-08-2024,Biology,Open,7,2.43,Remember,3.09
QZ3332,QF1887,28-08-2024,History,Open,13,2.77,Understand,1.56
QZ3333,QF1887,28-08-2024,Language,Mixed,5,3.24,Remember,4.51
QZ3334,QF1887,30-08-2024,English,MCQ,7,3.31,Remember,1.72
QZ3335,QF1887,28-08-2024,Physics,MCQ,7,3.4,Apply,1.95
QZ3336,QF1887,31-08-2024,Computer Science,MCQ,8,2.88,Understand,1.46
QZ3337,QF1887,31-08-2024,Language,MCQ,2,2.42,Remember,3.39
QZ3338,QF1887,29-08-2024,Business Studies,Mixed,6,3.09,Understand,0.19
QZ3339,QF1887,24-08-2024,Language,MCQ,10,2.98,Remember,3.04
QZ3340,QF1887,28-08-2024,English,MCQ,5,2.45,Remember,0.11
QZ3341,QF1888,24-08-2024,General Knowledge,MCQ,14,3.1,Remember,3.33
QZ3342,QF1888,30-08-2024,Programming,Mixed,8,3.37,Remember,4.17
QZ3343,QF1888,29-08-2024,General Knowledge,MCQ,13,2.27,Remember,5.78
QZ3344,QF1888,28-08-2024,Physics,MCQ,13,2.78,Remember,2.38
QZ3345,QF1888,28-08-2024,Chemistry,Open,6,3.3,Evaluate,1.46
QZ3346,QF1889,26-08-2024,Physics,Mixed,8,3.18,Apply,0.8
QZ3347,QF1889,31-08-2024,Computer Science,Open,4,3.14,Understand,0.25
QZ3348,QF1889,27-08-2024,History,MCQ,7,3.23,Understand,1.99
QZ3349,QF1889,22-08-2024,History,Mixed,10,2.94,Remember,0.6
QZ3350,QF1890,28-08-2024,Language,MCQ,10,3.48,Analyze,3.47
QZ3351,QF1891,30-08-2024,History,MCQ,6,2.93,Remember,2.73
QZ3352,QF1891,29-08-2024,Chemistry,Mixed,6,3.07,Understand,1.15
QZ3353,QF1891,26-08-2024,Biology,MCQ,8,2.91,Remember,10.47
